emp_no,salary
273978,86323
273981,49977
273982,41956
273985,70758
273986,40000
273998,78092
274008,49573
274017,56347
274020,65294
274029,71066
274030,40000
274044,55056
274048,80353
274049,40000
274052,65076
274075,54521
274091,58362
274098,78079
274106,63643
274110,50495
274135,40856
274137,65509
274152,40000
274155,57990
274161,40000
274176,56462
274183,40000
274184,48139
274187,40000
274199,40000
274208,40000
274214,63292
274225,40337
274262,40000
274269,54497
274272,67916
274274,40000
274279,85819
274282,65903
274290,46369
274308,59294
274319,43377
274325,40000
274326,40000
274327,69501
274331,54591
274342,84500
274344,43880
274346,40000
274348,45518
274351,47664
274360,40000
274363,59159
274371,112020
274372,54544
274377,40000
274381,44640
274392,40000
274393,51308
274397,75155
274420,40000
274422,52927
274436,86796
274440,55196
274441,76067
274445,40000
274450,40000
274458,40000
274459,62240
274462,50690
274463,40000
274465,69665
274478,40000
274482,40000
274484,72240
274489,40000
274496,65770
274511,40000
274514,59253
274519,64785
274526,47232
274534,40000
274548,50844
274549,59596
274554,56199
274560,40000
274563,41256
274569,40000
274570,64760
274584,44861
274586,53478
274596,79183
274603,47038
274620,40000
274621,40000
274624,52377
274625,80053
274646,48635
274658,63069
274659,74820
274667,44497
274673,40000
274679,63290
274683,40000
274690,42620
274696,56487
274710,80991
274713,40000
274714,40000
274721,40000
274725,40000
274731,51765
274732,60379
274746,46385
274748,40000
274754,51178
274760,67804
274764,40000
274772,50299
274785,77694
274790,51127
274794,49778
274816,66907
274817,40417
274832,88950
274833,40000
274836,40090
274838,44842
274842,56597
274845,40000
274856,65798
274857,40000
274858,40000
274869,40000
274872,60304
274875,48410
274886,40000
274894,40000
274896,86278
274898,43323
274899,60016
274903,78539
274904,44826
274913,46558
274925,40000
274927,40000
274930,53025
274932,69901
274935,40000
274951,61815
274955,40000
274971,49406
274972,40000
274976,58131
274985,57279
274986,62713
274987,54424
274991,99624
274993,40000
274994,72901
274996,40000
274998,40000
275001,68485
275002,48898
275004,77242
275008,40000
275011,60017
275014,56231
275022,59381
275026,40000
275027,51128
275035,52416
275036,40000
275042,47917
275043,40000
275048,40000
275054,48453
275070,40000
275074,40000
275085,40000
275090,77650
275091,88194
275092,40000
275099,63087
275100,60105
275106,40000
275107,71904
275115,55191
275133,73969
275139,53843
275148,40000
275150,63738
275160,56657
275166,57670
275175,40000
275181,40000
275184,40000
275189,45637
275221,40000
275228,40000
275239,40000
275252,40000
275257,46995
275264,40000
275269,40000
275270,41980
275275,40000
275281,84368
275283,55602
275292,40000
275309,50289
275313,45798
275337,65673
275340,54086
275343,43583
275347,85607
275352,40000
275354,49251
275356,40000
275359,86215
275372,49344
275379,62609
275386,83406
275392,88061
275410,40000
275412,73718
275421,79820
275424,40462
275426,47990
275428,48970
275435,54675
275448,50103
275453,40000
275458,56596
275467,64030
275469,41361
275477,40000
275501,41817
275502,46751
275510,40000
275512,74083
275515,40000
275516,49766
275523,72604
275527,48594
275531,52385
275532,40000
275533,72289
275534,48146
275539,63553
275543,45871
275555,50810
275556,76623
275562,62821
275566,40000
275582,40000
275583,54011
275584,40000
275588,72975
275593,57972
275610,52085
275617,43835
275620,60157
275624,70710
275630,46324
275634,40000
275639,62187
275669,40000
275674,43636
275675,40000
275678,41864
275686,44496
275688,90045
275701,75829
275703,40000
275706,59173
275712,50336
275719,40000
275722,40000
275724,62542
275729,47894
275735,40000
275751,62788
275754,83874
275755,66839
275757,47953
275766,42303
275767,67739
275792,41193
275798,40000
275805,40000
275809,40000
275810,56379
275816,55026
275818,40000
275819,65575
275821,68892
275823,40858
275824,52584
275834,50032
275847,40000
275851,40000
275862,42596
275865,40000
275873,40000
275877,40000
275883,51907
275893,44734
275896,46748
275907,40000
275908,40000
275920,57863
275928,69263
275940,55041
275941,40000
275944,51549
275947,65039
275955,40000
275964,49840
275978,40000
275987,51788
275990,44499
276002,40000
276010,56029
276028,43223
276029,89639
276031,77438
276033,40000
276042,40907
276054,40000
276058,48872
276073,40000
276088,66286
276090,57392
276098,59492
276112,40000
276113,59460
276114,65774
276117,50474
276127,40000
276128,83101
276162,45224
276176,74315
276177,40000
276197,40000
276218,50144
276224,82961
276236,66786
276240,40000
276243,40000
276244,71246
276254,40554
276255,55111
276261,40000
276262,59222
276264,54425
276266,40000
276268,40000
276271,62208
276272,42317
276287,85567
276299,40000
276314,66611
276318,40036
276319,50442
276335,63849
276337,41118
276342,61340
276344,40000
276345,44937
276346,93188
276349,62501
276364,49364
276369,59112
276370,40000
276377,40000
276378,40000
276381,52829
276409,54757
276412,59635
276415,62338
276416,70276
276423,79309
276426,62996
276431,40000
276433,42284
276437,49716
276451,70445
276458,40000
276463,41385
276467,45318
276468,65998
276471,94825
276475,53480
276476,40000
276481,82272
276486,40000
276497,40000
276499,69568
276502,40000
276507,75293
276514,54021
276515,40000
276517,51421
276541,40000
276542,40000
276543,40000
276546,45318
276565,43658
276576,73373
276578,77104
276584,52257
276586,40000
276616,40000
276632,49776
276643,40000
276644,47727
276650,40000
276659,40000
276670,47569
276681,71358
276695,40000
276714,40000
276720,40000
276727,55944
276729,41085
276733,55685
276740,40000
276744,40000
276746,40000
276749,44797
276767,40000
276768,74703
276771,49556
276792,73463
276818,63523
276824,50238
276841,55210
276847,61243
276848,40000
276851,40000
276854,40000
276859,40000
276864,54465
276867,49561
276878,57684
276879,40000
276889,40000
276900,43052
276910,40000
276912,40000
276915,70148
276918,40000
276928,77696
276932,40000
276933,40000
276943,43144
276944,49936
276945,51428
276948,48159
276950,42196
276952,49512
276961,40000
276971,40000
276975,82934
276981,41424
276982,43865
276989,72014
276993,44850
277019,74244
277020,58032
277025,40000
277032,71255
277035,40000
277046,40000
277060,62189
277065,65425
277077,53049
277085,58647
277086,46499
277101,82366
277105,58957
277123,41198
277127,40000
277130,40000
277143,47575
277144,40000
277160,40000
277166,48510
277172,46197
277182,51624
277187,69426
277209,72873
277216,47439
277220,75411
277224,73400
277235,57406
277239,49103
277242,40000
277276,48151
277281,40000
277295,40000
277297,64597
277298,74540
277302,40121
277308,75970
277312,49207
277328,63625
277334,40000
277336,40473
277348,48178
277350,52419
277351,47638
277353,40000
277357,46560
277359,42135
277376,72430
277382,62060
277383,40000
277387,73885
277404,78274
277409,45140
277411,40000
277418,67998
277452,42145
277467,43067
277473,72342
277476,49845
277490,40000
277495,53779
277496,94007
277502,55635
277506,40000
277510,48063
277518,44712
277523,40559
277526,78458
277531,40000
277537,64328
277549,71767
277554,93272
277561,71483
277566,41741
277580,64288
277588,68117
277598,65814
277600,47450
277608,64364
277612,65517
277619,52918
277624,57483
277625,40000
277632,55343
277636,40000
277656,58006
277661,65535
277666,58492
277682,70578
277695,40000
277702,57857
277709,52221
277717,57493
277729,40000
277731,40000
277734,44428
277745,53167
277750,64205
277755,40000
277759,40000
277762,46181
277764,44979
277765,48310
277789,63486
277797,40000
277799,46629
277804,54741
277805,63884
277806,61668
277824,70516
277835,55498
277850,69663
277853,62570
277854,56231
277867,40000
277887,40000
277889,56740
277898,63971
277899,40000
277909,55031
277910,40000
277928,40000
277932,74674
277939,92602
277945,40000
277946,62123
277947,40000
277951,59057
277954,59876
277965,80348
277968,65279
277973,40000
277982,40000
278000,45894
278003,45740
278007,43941
278011,56836
278022,40000
278025,67915
278029,53906
278041,55550
278043,40000
278051,59669
278061,48869
278079,40000
278089,50711
278099,40000
278112,77031
278119,61065
278123,54377
278126,67718
278134,87238
278138,48099
278151,40000
278154,82117
278163,40000
278166,40000
278168,40000
278177,87644
278183,58658
278189,43317
278194,65127
278211,53602
278215,65154
278223,59378
278228,44648
278229,49994
278232,65093
278234,67713
278241,40000
278242,40000
278253,43440
278257,51142
278260,59012
278290,85184
278293,40000
278295,68682
278299,58746
278310,40000
278313,66024
278321,49107
278326,40000
278329,59613
278332,56905
278356,55801
278357,60074
278364,87991
278366,55267
278368,40000
278374,46460
278379,47078
278383,49655
278391,53203
278400,40000
278404,40000
278408,43153
278409,72169
278417,53878
278419,40000
278422,46685
278424,59636
278433,42118
278442,56836
278445,40000
278460,50916
278466,40000
278470,40000
278474,40000
278475,80196
278477,59529
278486,71759
278505,54141
278510,63571
278516,40000
278522,56132
278523,75523
278531,55662
278534,46490
278540,99978
278547,53645
278548,40000
278559,62696
278564,45978
278587,49976
278607,61388
278608,50813
278619,94424
278639,40000
278679,47441
278703,66322
278723,66135
278725,40000
278727,40000
278733,40000
278740,40000
278743,43985
278747,44883
278754,45761
278758,81732
278760,56136
278764,97697
278772,45009
278788,40000
278796,40000
278800,40897
278803,40000
278811,56563
278823,57308
278828,50224
278837,48037
278860,59719
278882,48434
278884,40000
278889,47083
278895,40000
278897,40000
278900,40000
278910,40000
278912,40000
278914,40000
278922,40000
278938,50684
278949,56680
278951,50260
278956,66912
278957,78434
278958,58157
278968,63271
278970,40000
278972,78344
278977,40000
278980,52474
278993,40000
278995,77328
278998,53183
279003,40000
279006,58737
279007,68359
279009,85634
279018,40000
279021,56448
279024,56151
279029,60032
279030,57155
279032,45421
279051,40000
279055,44764
279057,40000
279058,76409
279064,56330
279077,50886
279081,40000
279090,78538
279100,57555
279102,49345
279105,40000
279107,70670
279110,63894
279111,40000
279118,40601
279124,40000
279136,51890
279147,40000
279156,68385
279162,59749
279169,67163
279170,45528
279172,40000
279182,40000
279186,40000
279201,40000
279202,51118
279203,40000
279206,97903
279207,41372
279222,40000
279226,43025
279231,40000
279234,40000
279237,40000
279281,60057
279286,40000
279287,40000
279302,40000
279308,47715
279309,40000
279315,61276
279316,43944
279319,57526
279329,40000
279332,40000
279336,60207
279337,46524
279349,55251
279351,59276
279352,40705
279365,77252
279378,42161
279397,82635
279398,40000
279404,75166
279408,74719
279412,40000
279414,56055
279415,66125
279417,69024
279432,74530
279435,60060
279440,48082
279444,40000
279446,40000
279448,40000
279449,40000
279455,50280
279456,40000
279468,51233
279475,40000
279482,40000
279484,84957
279487,40000
279492,67460
279504,44042
279506,40000
279507,78754
279511,49064
279519,49332
279528,40000
279529,40000
279534,43950
279535,52348
279541,81861
279544,40571
279555,42397
279590,52850
279599,40000
279608,40000
279615,45884
279630,71933
279643,79806
279649,40000
279650,45685
279653,52871
279657,68069
279658,40000
279661,58554
279674,59085
279675,40000
279690,83008
279691,53724
279703,40000
279707,40000
279719,40000
279726,40000
279729,60317
279732,56233
279735,40000
279740,40000
279742,58034
279745,50334
279746,76615
279751,61328
279753,40000
279756,44283
279759,43050
279763,40000
279772,42669
279776,108388
279777,68819
279784,55658
279785,44938
279788,40000
279795,40000
279808,43069
279811,61248
279829,85334
279834,42030
279838,53035
279839,57182
279851,51648
279857,45549
279866,82209
279868,40907
279874,54254
279875,62259
279879,40000
279880,59888
279887,56567
279894,72006
279917,40000
279920,40503
279921,43208
279926,40000
279940,40000
279956,53925
279958,61843
279966,45306
279969,40000
279972,61807
279984,40000
279989,40000
279996,42575
280001,40000
280008,70832
280009,40000
280013,40000
280014,68466
280018,50667
280025,40000
280028,88136
280031,57084
280043,53553
280047,51445
280050,40000
280055,45661
280066,67487
280074,46970
280082,45859
280094,40000
280098,64631
280105,78608
280117,46797
280118,54459
280124,40000
280126,40000
280127,40000
280133,50349
280134,40000
280149,77381
280154,77943
280157,66967
280169,43251
280176,49622
280179,42672
280187,51808
280189,92787
280190,42439
280192,40000
280193,52615
280206,72513
280209,40614
280210,82774
280212,58441
280220,40000
280229,40000
280231,62889
280232,54839
280234,52513
280248,40000
280249,69925
280254,40000
280258,40000
280260,40000
280265,54123
280283,44308
280309,84662
280312,57588
280320,56471
280325,40000
280326,52138
280328,47727
280330,49123
280347,40000
280353,62335
280356,57042
280359,67415
280361,61253
280362,40000
280364,40000
280375,51130
280376,77804
280389,40000
280392,43699
280430,61214
280441,52294
280448,87465
280452,44906
280456,64466
280472,53358
280475,53218
280476,79973
280477,40000
280483,68110
280489,43026
280496,40000
280497,50877
280502,66207
280507,53966
280513,40000
280517,54068
280523,40000
280532,40000
280534,40000
280573,46877
280588,43229
280595,40000
280615,40000
280616,79755
280622,40000
280647,40000
280651,57334
280655,40000
280660,54344
280669,59072
280670,40000
280673,45872
280681,40000
280686,40000
280687,43322
280706,68092
280707,62007
280711,43899
280713,40000
280717,92820
280721,67532
280729,40000
280730,62975
280738,79222
280744,40000
280748,40000
280763,48297
280764,48294
280773,40000
280776,42012
280783,70182
280787,40095
280788,56013
280791,44648
280795,50330
280796,49048
280799,40000
280813,48023
280827,61607
280843,89754
280849,40000
280851,69934
280860,55012
280876,62290
280882,61676
280883,53939
280885,41219
280893,40000
280894,40000
280900,41433
280901,53891
280908,43980
280916,40000
280917,48434
280923,68881
280924,69706
280925,40000
280934,74345
280949,59700
280954,55752
280955,77869
280960,40000
280961,52310
280968,40000
280974,53791
280975,66581
280976,59843
280978,64540
280991,41049
280995,48073
280996,61257
281009,48139
281015,40000
281026,61442
281034,44460
281037,68478
281041,40000
281045,70517
281047,40000
281051,50084
281055,67447
281061,44155
281083,40000
281084,41542
281085,40000
281093,59891
281103,40000
281111,51805
281113,65527
281116,40518
281128,42929
281131,49475
281137,43198
281138,40000
281147,95714
281150,87550
281160,40000
281169,70342
281170,48437
281188,68052
281190,65564
281192,40000
281194,40000
281204,40717
281209,51519
281213,40000
281223,64687
281228,47500
281234,40000
281244,40000
281246,40916
281254,60055
281258,54114
281259,75644
281261,72184
281291,46410
281292,40478
281293,83511
281299,40000
281302,75841
281303,40000
281311,40000
281318,59545
281327,57950
281343,40000
281345,85228
281357,40000
